"x","y","z"
-99.249997938337,39.750001255,569.0616
-99.208331268337,39.750001255,562.9656
-99.166664598337,39.750001255,552.9072
-99.124997928337,39.750001255,557.1744
-99.083331258337,39.750001255,557.1744
-99.041664588337,39.750001255,543.1536
-98.999997918337,39.750001255,543.1536
-110.999998878337,39.791667925,2499.0552
-110.958332208337,39.791667925,2461.26
-110.916665538337,39.791667925,2262.2256
-110.874998868337,39.791667925,2319.2232
-110.833332198337,39.791667925,2314.0416
-110.791665528337,39.791667925,2234.184
-110.749998858337,39.791667925,2242.1088
-110.708332188337,39.791667925,2358.2376
-110.666665518337,39.791667925,2441.1432
-110.624998848337,39.791667925,2524.0488
-110.583332178337,39.791667925,2364.0288
-110.541665508337,39.791667925,2264.9688
-110.499998838337,39.791667925,2335.9872
-110.458332168337,39.791667925,2369.2104
-110.416665498337,39.791667925,2198.2176
-110.374998828337,39.791667925,2116.2264
-110.333332158337,39.791667925,2171.0904
-110.291665488337,39.791667925,2212.2384
-110.249998818337,39.791667925,2093.0616
-110.208332148337,39.791667925,1842.2112
-110.166665478337,39.791667925,1868.1192
-110.124998808337,39.791667925,1773.0216
-110.083332138337,39.791667925,1748.028
-110.041665468337,39.791667925,1772.1072
-109.999998798337,39.791667925,1755.0384
-109.958332128337,39.791667925,1704.1368
-109.916665458337,39.791667925,1493.2152
-109.874998788337,39.791667925,1505.1024
-109.833332118337,39.791667925,1645.0056
-109.791665448337,39.791667925,1721.2056
-109.749998778337,39.791667925,1668.1704
-109.708332108337,39.791667925,1844.9544
-109.666665438337,39.791667925,1854.0984
-109.624998768337,39.791667925,1618.1832
-109.583332098337,39.791667925,1856.232
-109.541665428337,39.791667925,1876.9584
-109.499998758337,39.791667925,1803.1968
-109.458332088337,39.791667925,1883.0544
-109.416665418337,39.791667925,1697.1264
-109.374998748337,39.791667925,1723.0344
-109.333332078337,39.791667925,1865.9856
-109.291665408337,39.791667925,1792.224
-109.249998738337,39.791667925,1826.0568
-109.208332068337,39.791667925,1817.2176
-109.166665398337,39.791667925,1910.1816
-109.124998728337,39.791667925,1862.0232
-109.083332058337,39.791667925,1812.9504
-109.041665388337,39.791667925,1821.18
-108.999998718337,39.791667925,1836.1152
-108.958332048337,39.791667925,1875.1296
-108.916665378337,39.791667925,1922.0688
-108.874998708337,39.791667925,2132.9904
-108.833332038337,39.791667925,2210.1048
-108.791665368337,39.791667925,2004.06
-108.749998698337,39.791667925,2007.108
-108.708332028337,39.791667925,2053.1328
-108.666665358337,39.791667925,2014.1184
-108.624998688337,39.791667925,1999.1832
-108.583332018337,39.791667925,2280.2088
-108.541665348337,39.791667925,2454.2496
-108.499998678337,39.791667925,2340.2544
-108.458332008337,39.791667925,2214.9816
-108.416665338337,39.791667925,2172.0048
-108.374998668337,39.791667925,2100.072
-108.333331998337,39.791667925,2100.9864
-108.291665328337,39.791667925,2073.2496
-108.249998658337,39.791667925,2053.1328
-108.208331988337,39.791667925,2092.1472
-108.166665318337,39.791667925,2067.1536
-108.124998648337,39.791667925,2103.12
-108.083331978337,39.791667925,2143.0488
-108.041665308337,39.791667925,2128.1136
-107.999998638337,39.791667925,2323.1856
-107.958331968337,39.791667925,2283.2568
-107.916665298337,39.791667925,2461.26
-107.874998628337,39.791667925,2789.2248
-107.833331958337,39.791667925,2716.0728
-107.791665288337,39.791667925,2881.2744
-107.749998618337,39.791667925,2808.1224
-107.708331948337,39.791667925,2677.0584
-107.666665278337,39.791667925,2759.0496
-107.624998608337,39.791667925,2865.12
-107.583331938337,39.791667925,2831.2872
-107.541665268337,39.791667925,2879.1408
-107.499998598337,39.791667925,2955.036
-107.458331928337,39.791667925,3185.16
-107.416665258337,39.791667925,3280.2576
-107.374998588337,39.791667925,3244.2912
-107.333331918337,39.791667925,3333.2928
-107.291665248337,39.791667925,3176.016
-107.249998578337,39.791667925,3239.1096
-107.208331908337,39.791667925,2848.0512
-107.166665238337,39.791667925,2523.1344
-107.124998568337,39.791667925,2419.1976
-107.083331898337,39.791667925,2449.9824
-107.041665228337,39.791667925,2244.2424
-106.999998558337,39.791667925,2036.9784
-106.958331888337,39.791667925,2175.9672
-106.916665218337,39.791667925,2618.232
-106.874998548337,39.791667925,3000.1464
-106.833331878337,39.791667925,3082.1376
-106.791665208337,39.791667925,2985.2112
-106.749998538337,39.791667925,2678.2776
-106.708331868337,39.791667925,2522.22
-106.666665198337,39.791667925,2563.9776
-106.624998528337,39.791667925,2641.092
-106.583331858337,39.791667925,2348.1792
-106.541665188337,39.791667925,2460.0408
-106.499998518337,39.791667925,2844.0888
-106.458331848337,39.791667925,3058.0584
-106.416665178337,39.791667925,3152.2416
-106.374998508337,39.791667925,3441.192
-106.333331838337,39.791667925,3455.2128
-106.291665168337,39.791667925,3209.2392
-106.249998498337,39.791667925,2936.1384
-106.208331828337,39.791667925,2634.0816
-106.166665158337,39.791667925,2550.2616
-106.124998488337,39.791667925,2691.0792
-106.083331818337,39.791667925,3390.2904
-106.041665148337,39.791667925,2919.0696
-105.999998478337,39.791667925,3109.2648
-105.958331808337,39.791667925,3358.2864
-105.916665138337,39.791667925,3506.1144
-105.874998468337,39.791667925,3585.0576
-105.833331798337,39.791667925,3535.0704
-105.791665128337,39.791667925,3412.236
-105.749998458337,39.791667925,3583.2288
-105.708331788337,39.791667925,3384.1944
-105.666665118337,39.791667925,3116.2752
-105.624998448337,39.791667925,2887.0656
-105.583331778337,39.791667925,2697.1752
-105.541665108337,39.791667925,2845.0032
-105.499998438337,39.791667925,2621.28
-105.458331768337,39.791667925,2528.0112
-105.416665098337,39.791667925,2725.2168
-105.374998428337,39.791667925,2671.2672
-105.333331758337,39.791667925,2412.1872
-105.291665088337,39.791667925,2244.2424
-105.249998418337,39.791667925,1964.1312
-105.208331748337,39.791667925,1869.0336
-105.166665078337,39.791667925,1705.9656
-105.124998408337,39.791667925,1652.016
-105.083331738337,39.791667925,1623.9744
-105.041665068337,39.791667925,1619.0976
-104.999998398337,39.791667925,1591.9704
-104.958331728337,39.791667925,1580.0832
-104.916665058337,39.791667925,1589.2272
-104.874998388337,39.791667925,1605.0768
-104.833331718337,39.791667925,1615.1352
-104.791665048337,39.791667925,1626.108
-104.749998378337,39.791667925,1646.2248
-104.708331708337,39.791667925,1668.1704
-104.666665038337,39.791667925,1675.1808
-104.624998368337,39.791667925,1655.064
-104.583331698337,39.791667925,1654.1496
-104.541665028337,39.791667925,1665.1224
-104.499998358337,39.791667925,1664.208
-104.458331688337,39.791667925,1646.2248
-104.416665018337,39.791667925,1643.1768
-104.374998348337,39.791667925,1641.9576
-104.333331678337,39.791667925,1611.1728
-104.291665008337,39.791667925,1597.152
-104.249998338337,39.791667925,1556.004
-104.208331668337,39.791667925,1544.1168
-104.166664998337,39.791667925,1531.0104
-104.124998328337,39.791667925,1524
-104.083331658337,39.791667925,1538.0208
-104.041664988337,39.791667925,1516.9896
-103.999998318337,39.791667925,1513.9416
-103.958331648337,39.791667925,1552.0416
-103.916664978337,39.791667925,1559.9664
-103.874998308337,39.791667925,1491.0816
-103.833331638337,39.791667925,1467.0024
-103.791664968337,39.791667925,1488.948
-103.749998298337,39.791667925,1462.1256
-103.708331628337,39.791667925,1461.2112
-103.666664958337,39.791667925,1434.9984
-103.624998288337,39.791667925,1459.0776
-103.583331618337,39.791667925,1434.9984
-103.541664948337,39.791667925,1458.1632
-103.499998278337,39.791667925,1465.1736
-103.458331608337,39.791667925,1467.0024
-103.416664938337,39.791667925,1491.0816
-103.374998268337,39.791667925,1491.0816
-103.333331598337,39.791667925,1509.9792
-103.291664928337,39.791667925,1506.0168
-103.249998258337,39.791667925,1484.0712
-103.208331588337,39.791667925,1470.9648
-103.166664918337,39.791667925,1452.0672
-103.124998248337,39.791667925,1431.036
-103.083331578337,39.791667925,1417.0152
-103.041664908337,39.791667925,1402.9944
-102.999998238337,39.791667925,1390.1928
-102.958331568337,39.791667925,1387.1448
-102.916664898337,39.791667925,1377.0864
-102.874998228337,39.791667925,1367.028
-102.833331558337,39.791667925,1353.9216
-102.791664888337,39.791667925,1340.2056
-102.749998218337,39.791667925,1323.1368
-102.708331548337,39.791667925,1303.9344
-102.666664878337,39.791667925,1288.9992
-102.624998208337,39.791667925,1278.0264
-102.583331538337,39.791667925,1267.968
-102.541664868337,39.791667925,1263.0912
-102.499998198337,39.791667925,1249.0704
-102.458331528337,39.791667925,1234.1352
-102.416664858337,39.791667925,1217.0664
-102.374998188337,39.791667925,1187.196
-102.333331518337,39.791667925,1153.0584
-102.291664848337,39.791667925,1182.9288
-102.249998178337,39.791667925,1171.0416
-102.208331508337,39.791667925,1163.1168
-102.166664838337,39.791667925,1157.9352
-102.124998168337,39.791667925,1157.0208
-102.083331498337,39.791667925,1139.0376
-102.041664828337,39.791667925,1127.1504
-101.999998158337,39.791667925,1106.1192
-101.958331488337,39.791667925,1088.136
-101.916664818337,39.791667925,1070.1528
-101.874998148337,39.791667925,1054.9128
-101.833331478337,39.791667925,1024.128
-101.791664808337,39.791667925,1002.1824
-101.749998138337,39.791667925,1025.0424
-101.708331468337,39.791667925,1039.0632
-101.666664798337,39.791667925,1052.1696
-101.624998128337,39.791667925,1063.1424
-101.583331458337,39.791667925,1064.0568
-101.541664788337,39.791667925,1057.9608
-101.499998118337,39.791667925,1049.1216
-101.458331448337,39.791667925,1042.1112
-101.416664778337,39.791667925,1028.0904
-101.374998108337,39.791667925,1020.1656
-101.333331438337,39.791667925,1009.1928
-101.291664768337,39.791667925,993.0384
-101.249998098337,39.791667925,975.0552
-101.208331428337,39.791667925,929.0304
-101.166664758337,39.791667925,936.0408
-101.124998088337,39.791667925,936.0408
-101.083331418337,39.791667925,894.8928
-101.041664748337,39.791667925,896.112
-100.999998078337,39.791667925,908.9136
-100.958331408337,39.791667925,911.0472
-100.916664738337,39.791667925,918.0576
-100.874998068337,39.791667925,901.9032
-100.833331398337,39.791667925,915.0096
-100.791664728337,39.791667925,888.1872
-100.749998058337,39.791667925,868.9848
-100.708331388337,39.791667925,854.964
-100.666664718337,39.791667925,824.1792
-100.624998048337,39.791667925,804.9768
-100.583331378337,39.791667925,793.0896
-100.541664708337,39.791667925,801.0144
-100.499998038337,39.791667925,814.1208
-100.458331368337,39.791667925,824.1792
-100.416664698337,39.791667925,828.1416
-100.374998028337,39.791667925,821.1312
-100.333331358337,39.791667925,800.1
-100.291664688337,39.791667925,801.0144
-100.249998018337,39.791667925,773.8872
-100.208331348337,39.791667925,762
-100.166664678337,39.791667925,758.0376
-100.124998008337,39.791667925,744.0168
-100.083331338337,39.791667925,730.9104
-100.041664668337,39.791667925,715.9752
-99.999997998337,39.791667925,710.184
-99.958331328337,39.791667925,708.0504
-99.916664658337,39.791667925,722.0712
-99.874997988337,39.791667925,722.0712
-99.833331318337,39.791667925,732.1296
-99.791664648337,39.791667925,737.0064
-99.749997978337,39.791667925,729.996
-99.708331308337,39.791667925,719.9376
-99.666664638337,39.791667925,696.1632
-99.624997968337,39.791667925,690.9816
-99.583331298337,39.791667925,690.9816
-99.541664628337,39.791667925,679.0944
-99.499997958337,39.791667925,651.9672
-99.458331288337,39.791667925,626.9736
-99.416664618337,39.791667925,608.076
-99.374997948337,39.791667925,604.1136
-99.333331278337,39.791667925,605.028
-99.291664608337,39.791667925,591.0072
-99.249997938337,39.791667925,587.0448
-99.208331268337,39.791667925,582.168
-99.166664598337,39.791667925,576.072
-99.124997928337,39.791667925,580.9488
-99.083331258337,39.791667925,565.0992
-99.041664588337,39.791667925,551.0784
-98.999997918337,39.791667925,561.1368
-110.999998878337,39.833334595,2237.232
-110.958332208337,39.833334595,2196.9984
-110.916665538337,39.833334595,2296.9728
-110.874998868337,39.833334595,2399.0808
-110.833332198337,39.833334595,2484.12
-110.791665528337,39.833334595,2342.0832
-110.749998858337,39.833334595,2479.2432
-110.708332188337,39.833334595,2548.128
-110.666665518337,39.833334595,2577.084
-110.624998848337,39.833334595,2593.2384
-110.583332178337,39.833334595,2682.24
-110.541665508337,39.833334595,2689.2504
-110.499998838337,39.833334595,2472.2328
-110.458332168337,39.833334595,2220.1632
-110.416665498337,39.833334595,2210.1048
-110.374998828337,39.833334595,2193.036
-110.333332158337,39.833334595,2175.9672
-110.291665488337,39.833334595,2098.2432
-110.249998818337,39.833334595,1983.0288
-110.208332148337,39.833334595,2026.0056
-110.166665478337,39.833334595,1990.0392
-110.124998808337,39.833334595,1882.14
-110.083332138337,39.833334595,1804.1112
-110.041665468337,39.833334595,1701.0888
-109.999998798337,39.833334595,1705.9656
-109.958332128337,39.833334595,1601.1144
-109.916665458337,39.833334595,1512.1128
-109.874998788337,39.833334595,1484.0712
-109.833332118337,39.833334595,1697.1264
-109.791665448337,39.833334595,1746.1992
-109.749998778337,39.833334595,1630.0704
-109.708332108337,39.833334595,1691.0304
-109.666665438337,39.833334595,1744.0656
-109.624998768337,39.833334595,1598.9808
-109.583332098337,39.833334595,1764.1824
-109.541665428337,39.833334595,1779.1176
-109.499998758337,39.833334595,1768.1448
-109.458332088337,39.833334595,1798.0152
-109.416665418337,39.833334595,1627.9368
-109.374998748337,39.833334595,1819.9608
-109.333332078337,39.833334595,1867.2048
-109.291665408337,39.833334595,1723.9488
-109.249998738337,39.833334595,1740.1032
-109.208332068337,39.833334595,1789.176
-109.166665398337,39.833334595,1815.084
-109.124998728337,39.833334595,1742.2368
-109.083332058337,39.833334595,1840.0776
-109.041665388337,39.833334595,1889.1504
-108.999998718337,39.833334595,1967.1792
-108.958332048337,39.833334595,1940.9664
-108.916665378337,39.833334595,2004.06
-108.874998708337,39.833334595,2083.0032
-108.833332038337,39.833334595,2057.0952
-108.791665368337,39.833334595,1943.1
-108.749998698337,39.833334595,1863.2424
-108.708332028337,39.833334595,1887.0168
-108.666665358337,39.833334595,1946.148
-108.624998688337,39.833334595,2095.1952
-108.583332018337,39.833334595,2480.1576
-108.541665348337,39.833334595,2294.2296
-108.499998678337,39.833334595,2216.2008
-108.458332008337,39.833334595,2140.0008
-108.416665338337,39.833334595,2068.9824
-108.374998668337,39.833334595,2049.1704
-108.333331998337,39.833334595,1979.9808
-108.291665328337,39.833334595,1979.0664
-108.249998658337,39.833334595,1967.1792
-108.208331988337,39.833334595,1979.0664
-108.166665318337,39.833334595,2056.1808
-108.124998648337,39.833334595,2173.224
-108.083331978337,39.833334595,2292.096
-108.041665308337,39.833334595,2194.2552
-107.999998638337,39.833334595,2305.2024
-107.958331968337,39.833334595,2260.092
-107.916665298337,39.833334595,2440.2288
-107.874998628337,39.833334595,2641.092
-107.833331958337,39.833334595,2666.0856
-107.791665288337,39.833334595,2745.0288
-107.749998618337,39.833334595,2742.2856
-107.708331948337,39.833334595,2783.1288
-107.666665278337,39.833334595,2712.1104
-107.624998608337,39.833334595,2709.0624
-107.583331938337,39.833334595,2971.1904
-107.541665268337,39.833334595,3018.1296
-107.499998598337,39.833334595,3042.2088
-107.458331928337,39.833334595,3143.0976
-107.416665258337,39.833334595,2970.276
-107.374998588337,39.833334595,2963.2656
-107.333331918337,39.833334595,3038.2464
-107.291665248337,39.833334595,3062.0208
-107.249998578337,39.833334595,2967.228
-107.208331908337,39.833334595,2922.1176
-107.166665238337,39.833334595,3005.0232
-107.124998568337,39.833334595,3278.124
-107.083331898337,39.833334595,2938.272
-107.041665228337,39.833334595,2485.0344
-106.999998558337,39.833334595,2335.0728
-106.958331888337,39.833334595,2164.08
-106.916665218337,39.833334595,2392.0704
-106.874998548337,39.833334595,2620.0608
-106.833331878337,39.833334595,2501.1888
-106.791665208337,39.833334595,2540.2032
-106.749998538337,39.833334595,2542.032
-106.708331868337,39.833334595,2803.2456
-106.666665198337,39.833334595,2490.216
-106.624998528337,39.833334595,2232.9648
-106.583331858337,39.833334595,2595.9816
-106.541665188337,39.833334595,2974.2384
-106.499998518337,39.833334595,3144.012
-106.458331848337,39.833334595,2911.1448
-106.416665178337,39.833334595,3343.0464
-106.374998508337,39.833334595,3137.0016
-106.333331838337,39.833334595,2875.1784
-106.291665168337,39.833334595,2684.9832
-106.249998498337,39.833334595,2601.1632
-106.208331828337,39.833334595,2580.132
-106.166665158337,39.833334595,2986.1256
-106.124998488337,39.833334595,3002.28
-106.083331818337,39.833334595,2845.0032
-106.041665148337,39.833334595,2906.268
-105.999998478337,39.833334595,3343.0464
-105.958331808337,39.833334595,3586.2768
-105.916665138337,39.833334595,3205.2768
-105.874998468337,39.833334595,3679.2408
-105.833331798337,39.833334595,3210.1536
-105.791665128337,39.833334595,3552.1392
-105.749998458337,39.833334595,3195.2184
-105.708331788337,39.833334595,3737.1528
-105.666665118337,39.833334595,3474.1104
-105.624998448337,39.833334595,3301.2888
-105.583331778337,39.833334595,2972.1048
-105.541665108337,39.833334595,2777.0328
-105.499998438337,39.833334595,2771.2416
-105.458331768337,39.833334595,2711.196
-105.416665098337,39.833334595,2625.2424
-105.374998428337,39.833334595,2686.2024
-105.333331758337,39.833334595,2545.9944
-105.291665088337,39.833334595,2246.0712
-105.249998418337,39.833334595,1906.2192
-105.208331748337,39.833334595,1769.9736
-105.166665078337,39.833334595,1710.2328
-105.124998408337,39.833334595,1694.0784
-105.083331738337,39.833334595,1669.9992
-105.041665068337,39.833334595,1629.156
-104.999998398337,39.833334595,1605.0768
-104.958331728337,39.833334595,1565.148
-104.916665058337,39.833334595,1565.148
-104.874998388337,39.833334595,1580.9976
-104.833331718337,39.833334595,1593.1896
-104.791665048337,39.833334595,1609.0392
-104.749998378337,39.833334595,1621.2312
-104.708331708337,39.833334595,1634.0328
-104.666665038337,39.833334595,1641.0432
-104.624998368337,39.833334595,1636.1664
-104.583331698337,39.833334595,1632.204
-104.541665028337,39.833334595,1640.1288
-104.499998358337,39.833334595,1627.9368
-104.458331688337,39.833334595,1616.964
-104.416665018337,39.833334595,1615.1352
-104.374998348337,39.833334595,1609.9536
-104.333331678337,39.833334595,1586.1792
-104.291665008337,39.833334595,1584.0456
-104.249998338337,39.833334595,1559.052
-104.208331668337,39.833334595,1526.1336
-104.166664998337,39.833334595,1520.0376
-104.124998328337,39.833334595,1512.1128
-104.083331658337,39.833334595,1505.1024
-104.041664988337,39.833334595,1495.044
-103.999998318337,39.833334595,1523.0856
-103.958331648337,39.833334595,1538.9352
-103.916664978337,39.833334595,1552.956
-103.874998308337,39.833334595,1516.9896
-103.833331638337,39.833334595,1462.1256
-103.791664968337,39.833334595,1455.1152
-103.749998298337,39.833334595,1454.2008
-103.708331628337,39.833334595,1445.0568
-103.666664958337,39.833334595,1434.9984
-103.624998288337,39.833334595,1427.0736
-103.583331618337,39.833334595,1422.1968
-103.541664948337,39.833334595,1452.9816
-103.499998278337,39.833334595,1454.2008
-103.458331608337,39.833334595,1468.2216
-103.416664938337,39.833334595,1459.992
-103.374998268337,39.833334595,1494.1296
-103.333331598337,39.833334595,1512.1128
-103.291664928337,39.833334595,1493.2152
-103.249998258337,39.833334595,1479.1944
-103.208331588337,39.833334595,1462.1256
-103.166664918337,39.833334595,1455.1152
-103.124998248337,39.833334595,1426.1592
-103.083331578337,39.833334595,1413.9672
-103.041664908337,39.833334595,1390.1928
-102.999998238337,39.833334595,1388.0592
-102.958331568337,39.833334595,1372.2096
-102.916664898337,39.833334595,1367.9424
-102.874998228337,39.833334595,1366.1136
-102.833331558337,39.833334595,1349.9592
-102.791664888337,39.833334595,1333.1952
-102.749998218337,39.833334595,1315.212
-102.708331548337,39.833334595,1302.1056
-102.666664878337,39.833334595,1284.1224
-102.624998208337,39.833334595,1278.9408
-102.583331538337,39.833334595,1264.92
-102.541664868337,39.833334595,1256.0808
-102.499998198337,39.833334595,1248.156
-102.458331528337,39.833334595,1231.0872
-102.416664858337,39.833334595,1214.9328
-102.374998188337,39.833334595,1189.0248
-102.333331518337,39.833334595,1164.9456
-102.291664848337,39.833334595,1132.9416
-102.249998178337,39.833334595,1110.996
-102.208331508337,39.833334595,1121.0544
-102.166664838337,39.833334595,1143.9144
-102.124998168337,39.833334595,1156.1064
-102.083331498337,39.833334595,1128.0648
-102.041664828337,39.833334595,1127.1504
-101.999998158337,39.833334595,1125.9312
-101.958331488337,39.833334595,1118.9208
-101.916664818337,39.833334595,1096.0608
-101.874998148337,39.833334595,1067.1048
-101.833331478337,39.833334595,1047.9024
-101.791664808337,39.833334595,1021.9944
-101.749998138337,39.833334595,992.124
-101.708331468337,39.833334595,1010.1072
-101.666664798337,39.833334595,1028.0904
-101.624998128337,39.833334595,1043.94
-101.583331458337,39.833334595,1036.9296
-101.541664788337,39.833334595,1041.1968
-101.499998118337,39.833334595,1043.0256
-101.458331448337,39.833334595,1043.0256
-101.416664778337,39.833334595,1029.9192
-101.374998108337,39.833334595,1015.8984
-101.333331438337,39.833334595,993.0384
-101.291664768337,39.833334595,970.1784
-101.249998098337,39.833334595,950.976
-101.208331428337,39.833334595,943.9656
-101.166664758337,39.833334595,936.9552
-101.124998088337,39.833334595,897.0264
-101.083331418337,39.833334595,885.1392
-101.041664748337,39.833334595,883.0056
-100.999998078337,39.833334595,864.108
-100.958331408337,39.833334595,879.0432
-100.916664738337,39.833334595,881.1768
-100.874998068337,39.833334595,878.1288
-100.833331398337,39.833334595,888.1872
-100.791664728337,39.833334595,886.968
-100.749998058337,39.833334595,879.0432
-100.708331388337,39.833334595,871.1184
-100.666664718337,39.833334595,853.1352
-100.624998048337,39.833334595,843.0768
-100.583331378337,39.833334595,826.008
-100.541664708337,39.833334595,808.0248
-100.499998038337,39.833334595,779.0688
-100.458331368337,39.833334595,794.9184
-100.416664698337,39.833334595,800.1
-100.374998028337,39.833334595,797.052
-100.333331358337,39.833334595,815.9496
-100.291664688337,39.833334595,801.0144
-100.249998018337,39.833334595,796.1376
-100.208331348337,39.833334595,794.004
-100.166664678337,39.833334595,773.8872
-100.124998008337,39.833334595,769.9248
-100.083331338337,39.833334595,748.8936
-100.041664668337,39.833334595,737.9208
-99.999997998337,39.833334595,742.188
-99.958331328337,39.833334595,728.1672
-99.916664658337,39.833334595,708.0504
-99.874997988337,39.833334595,696.1632
-99.833331318337,39.833334595,697.992
-99.791664648337,39.833334595,701.04
-99.749997978337,39.833334595,705.9168
-99.708331308337,39.833334595,701.9544
-99.666664638337,39.833334595,707.136
-99.624997968337,39.833334595,703.1736
-99.583331298337,39.833334595,683.0568
-99.541664628337,39.833334595,666.9024
-99.499997958337,39.833334595,665.0736
-99.458331288337,39.833334595,647.0904
-99.416664618337,39.833334595,637.9464
-99.374997948337,39.833334595,625.1448
-99.333331278337,39.833334595,633.984
-99.291664608337,39.833334595,627.888
-99.249997938337,39.833334595,598.0176
-99.208331268337,39.833334595,594.0552
-99.166664598337,39.833334595,608.076
-99.124997928337,39.833334595,587.9592
-99.083331258337,39.833334595,577.9008
-99.041664588337,39.833334595,575.1576
-98.999997918337,39.833334595,573.024
-110.999998878337,39.875001265,2485.0344
-110.958332208337,39.875001265,2530.1448
-110.916665538337,39.875001265,2700.2232
-110.874998868337,39.875001265,2843.1744
-110.833332198337,39.875001265,2745.0288
-110.791665528337,39.875001265,2691.0792
-110.749998858337,39.875001265,2688.0312
-110.708332188337,39.875001265,2711.196
-110.666665518337,39.875001265,2704.1856
-110.624998848337,39.875001265,2598.1152
-110.583332178337,39.875001265,2446.02
-110.541665508337,39.875001265,2420.112
-110.499998838337,39.875001265,2461.26
-110.458332168337,39.875001265,2421.0264
-110.416665498337,39.875001265,2607.2592
-110.374998828337,39.875001265,2544.1656
-110.333332158337,39.875001265,2433.2184
-110.291665488337,39.875001265,2321.9664
-110.249998818337,39.875001265,2193.036
-110.208332148337,39.875001265,2181.1488
-110.166665478337,39.875001265,2127.1992
-110.124998808337,39.875001265,2052.2184
-110.083332138337,39.875001265,2073.2496
-110.041665468337,39.875001265,1992.1728
-109.999998798337,39.875001265,1889.1504
-109.958332128337,39.875001265,1789.176
-109.916665458337,39.875001265,1648.0536
-109.874998788337,39.875001265,1474.9272
-109.833332118337,39.875001265,1570.0248
-109.791665448337,39.875001265,1687.9824
-109.749998778337,39.875001265,1711.1472
-109.708332108337,39.875001265,1612.0872
-109.666665438337,39.875001265,1615.1352
-109.624998768337,39.875001265,1646.2248
-109.583332098337,39.875001265,1696.212
-109.541665428337,39.875001265,1698.0408
-109.499998758337,39.875001265,1683.1056
-109.458332088337,39.875001265,1694.0784
-109.416665418337,39.875001265,1648.968
-109.374998748337,39.875001265,1765.0968
-109.333332078337,39.875001265,1769.9736
-109.291665408337,39.875001265,1694.9928
-109.249998738337,39.875001265,1662.0744
-109.208332068337,39.875001265,1790.0904
-109.166665398337,39.875001265,1707.1848
-109.124998728337,39.875001265,1780.9464
-109.083332058337,39.875001265,1925.1168
-109.041665388337,39.875001265,2050.0848
-108.999998718337,39.875001265,2114.0928
-108.958332048337,39.875001265,1982.1144
-108.916665378337,39.875001265,1935.1752
-108.874998708337,39.875001265,1965.0456
-108.833332038337,39.875001265,1993.0872
-108.791665368337,39.875001265,1939.1376
-108.749998698337,39.875001265,1862.0232
-108.708332028337,39.875001265,1892.1984
-108.666665358337,39.875001265,1989.1248
-108.624998688337,39.875001265,2337.2064
-108.583332018337,39.875001265,2387.1936
-108.541665348337,39.875001265,2228.088
-108.499998678337,39.875001265,2157.0696
-108.458332008337,39.875001265,2095.1952
-108.416665338337,39.875001265,2056.1808
-108.374998668337,39.875001265,2015.9472
-108.333331998337,39.875001265,2004.9744
-108.291665328337,39.875001265,1920.24
-108.249998658337,39.875001265,2060.1432
-108.208331988337,39.875001265,2198.2176
-108.166665318337,39.875001265,2207.9712
-108.124998648337,39.875001265,2307.0312
-108.083331978337,39.875001265,2256.1296
-108.041665308337,39.875001265,2352.1416
-107.999998638337,39.875001265,2424.9888
-107.958331968337,39.875001265,2237.232
-107.916665298337,39.875001265,2271.9792
-107.874998628337,39.875001265,2658.1608
-107.833331958337,39.875001265,2677.0584
-107.791665288337,39.875001265,2416.1496
-107.749998618337,39.875001265,2426.208
-107.708331948337,39.875001265,2544.1656
-107.666665278337,39.875001265,2423.16
-107.624998608337,39.875001265,2638.044
-107.583331938337,39.875001265,2965.0944
-107.541665268337,39.875001265,2410.0536
-107.499998598337,39.875001265,2952.2928
-107.458331928337,39.875001265,2815.1328
-107.416665258337,39.875001265,3029.1024
-107.374998588337,39.875001265,3113.2272
-107.333331918337,39.875001265,2970.276
-107.291665248337,39.875001265,3174.1872
-107.249998578337,39.875001265,3234.2328
-107.208331908337,39.875001265,3381.1464
-107.166665238337,39.875001265,3318.0528
-107.124998568337,39.875001265,3451.2504
-107.083331898337,39.875001265,3184.2456
-107.041665228337,39.875001265,2849.2704
-106.999998558337,39.875001265,2683.1544
-106.958331888337,39.875001265,2342.9976
-106.916665218337,39.875001265,2105.2536
-106.874998548337,39.875001265,2039.112
-106.833331878337,39.875001265,2100.9864
-106.791665208337,39.875001265,2309.1648
-106.749998538337,39.875001265,2355.1896
-106.708331868337,39.875001265,2211.0192
-106.666665198337,39.875001265,2341.1688
-106.624998528337,39.875001265,2281.1232
-106.583331858337,39.875001265,2766.06
-106.541665188337,39.875001265,2785.2624
-106.499998518337,39.875001265,2840.1264
-106.458331848337,39.875001265,2711.196
-106.416665178337,39.875001265,3108.0456
-106.374998508337,39.875001265,2734.056
-106.333331838337,39.875001265,2515.2096
-106.291665168337,39.875001265,2451.2016
-106.249998498337,39.875001265,2616.0984
-106.208331828337,39.875001265,3250.0824
-106.166665158337,39.875001265,2843.1744
-106.124998488337,39.875001265,2739.2376
-106.083331818337,39.875001265,2681.0208
-106.041665148337,39.875001265,3096.1584
-105.999998478337,39.875001265,3263.1888
-105.958331808337,39.875001265,3415.284
-105.916665138337,39.875001265,3107.1312
-105.874998468337,39.875001265,3164.1288
-105.833331798337,39.875001265,3035.1984
-105.791665128337,39.875001265,3069.0312
-105.749998458337,39.875001265,2944.0632
