"year","month","day","time","tmin","tmax","precip"
1898,9,27,1898.7397260274,58,84,0
1898,9,28,1898.74246575342,56,77,0
1898,9,29,1898.74520547945,51,73,0
1898,9,30,1898.74794520548,42,73,0
1898,10,1,1898.75068493151,43,81,0
1898,10,2,1898.75342465753,44,64,0
1898,10,3,1898.75616438356,42,56,0
1898,10,4,1898.75890410959,32,53,0
1898,10,5,1898.76164383562,34,54,0
1898,10,6,1898.76438356164,34,60,0
1898,10,7,1898.76712328767,39,62,0
1898,10,8,1898.7698630137,49,71,0
1898,10,9,1898.77260273973,48,70,0
1898,10,10,1898.77534246575,47,67,0
1898,10,11,1898.77808219178,43,70,0
1898,10,12,1898.78082191781,52,69,0
1898,10,13,1898.78356164384,40,64,0
1898,10,14,1898.78630136986,42,77,0
1898,10,15,1898.78904109589,41,57,0.22
1898,10,16,1898.79178082192,32,47,0.29
1898,10,17,1898.79452054795,30,53,0
1898,10,18,1898.79726027397,33,49,0
1898,10,19,1898.8,32,49,0.37
1898,10,20,1898.80273972603,35,45,0
1898,10,21,1898.80547945205,30,56,0
1898,10,22,1898.80821917808,30,69,0
1898,10,23,1898.81095890411,52,67,0
1898,10,24,1898.81369863014,34,43,0.02
1898,10,25,1898.81643835616,27,47,0
1898,10,26,1898.81917808219,30,62,0
1898,10,27,1898.82191780822,36,60,0
1898,10,28,1898.82465753425,34,63,0
1898,10,29,1898.82739726027,35,54,0
1898,10,30,1898.8301369863,32,60,0
1898,10,31,1898.83287671233,47,73,0
1898,11,1,1898.83561643836,38,52,0
1898,11,2,1898.83835616438,34,61,0
1898,11,3,1898.84109589041,32,66,0
1898,11,4,1898.84383561644,45,63,0
1898,11,5,1898.84657534247,30,58,0
1898,11,6,1898.84931506849,29,70,0
1898,11,7,1898.85205479452,38,47,0
1898,11,8,1898.85479452055,22,28,0.75
1898,11,9,1898.85753424658,6,27,0
1898,11,10,1898.8602739726,13,38,0
1898,11,11,1898.86301369863,22,43,0
1898,11,12,1898.86575342466,20,37,0
1898,11,13,1898.86849315069,23,36,0
1898,11,14,1898.87123287671,24,42,0
1898,11,15,1898.87397260274,27,52,0
1898,11,16,1898.87671232877,33,50,0
1898,11,17,1898.87945205479,31,62,0
1898,11,18,1898.88219178082,35,50,0
1898,11,19,1898.88493150685,44,72,0
1898,11,20,1898.88767123288,16,60,0.28
1898,11,21,1898.8904109589,8,29,0
1898,11,22,1898.89315068493,10,31,0
1898,11,23,1898.89589041096,16,40,0
1898,11,24,1898.89863013699,21,41,0
1898,11,25,1898.90136986301,18,32,0.28
1898,11,26,1898.90410958904,25,46,0
1898,11,27,1898.90684931507,31,44,0.4
1898,11,28,1898.9095890411,35,46,0
1898,11,29,1898.91232876712,30,40,0.22
1898,11,30,1898.91506849315,25,45,0
1898,12,1,1898.91780821918,23,44,0
1898,12,2,1898.92054794521,25,44,0
1898,12,3,1898.92328767123,20,36,0
1898,12,4,1898.92602739726,14,48,0
1898,12,5,1898.92876712329,27,53,0
1898,12,6,1898.93150684932,14,38,0
1898,12,7,1898.93424657534,22,39,0.45
1898,12,8,1898.93698630137,3,13,0
1898,12,9,1898.9397260274,-9,9,0
1898,12,10,1898.94246575342,1,27,0
1898,12,11,1898.94520547945,19,38,0
1898,12,12,1898.94794520548,32,47,0
1898,12,13,1898.95068493151,8,28,0
1898,12,14,1898.95342465753,20,47,0
1898,12,15,1898.95616438356,24,45,0
1898,12,16,1898.95890410959,25,44,0
1898,12,17,1898.96164383562,34,48,0
1898,12,18,1898.96438356164,26,44,0
1898,12,19,1898.96712328767,29,46,0
1898,12,20,1898.9698630137,34,44,0
1898,12,21,1898.97260273973,22,33,0.35
1898,12,22,1898.97534246575,17,35,0
1898,12,23,1898.97808219178,15,30,0
1898,12,24,1898.98082191781,19,42,0
1898,12,25,1898.98356164384,24,44,0
1898,12,26,1898.98630136986,31,50,0
1898,12,27,1898.98904109589,36,52,0
1898,12,28,1898.99178082192,33,60,0
1898,12,29,1898.99452054795,16,29,0.5
1898,12,30,1898.99726027397,1,15,0
1898,12,31,1899,-3,25,0
1899,1,1,1899.00273972603,7,32,0
1899,1,2,1899.00547945205,18,53,0
1899,1,3,1899.00821917808,35,49,0
1899,1,4,1899.01095890411,20,34,0
1899,1,5,1899.01369863014,17,33,0
1899,1,6,1899.01643835616,6,33,0
1899,1,7,1899.01917808219,15,42,0
1899,1,8,1899.02191780822,23,38,0
1899,1,9,1899.02465753425,20,38,0
1899,1,10,1899.02739726027,20,45,0
1899,1,11,1899.0301369863,29,50,0
1899,1,12,1899.03287671233,30,42,0
1899,1,13,1899.03561643836,21,40,0
1899,1,14,1899.03835616438,27,45,0
1899,1,15,1899.04109589041,27,48,0
1899,1,16,1899.04383561644,33,48,0
1899,1,17,1899.04657534247,24,37,0.06
1899,1,18,1899.04931506849,26,51,0
1899,1,19,1899.05205479452,32,43,0
1899,1,20,1899.05479452055,31,49,0
1899,1,21,1899.05753424658,40,56,0
1899,1,22,1899.0602739726,30,43,0.01
1899,1,23,1899.06301369863,20,41,0
1899,1,24,1899.06575342466,30,40,0
1899,1,25,1899.06849315068,27,49,0
1899,1,26,1899.07123287671,22,38,0.04
1899,1,27,1899.07397260274,22,41,0.25
1899,1,28,1899.07671232877,12,24,0.21
1899,1,29,1899.07945205479,8,45,0
1899,1,30,1899.08219178082,4,10,0.3
1899,1,31,1899.08493150685,-3,45,0
1899,2,1,1899.08767123288,-2,6,0
1899,2,2,1899.0904109589,-5,1,0.25
1899,2,3,1899.09315068493,-10,2,0
1899,2,4,1899.09589041096,-11,12,0
1899,2,5,1899.09863013699,-7,9,0.05
1899,2,6,1899.10136986301,-13,5,0
1899,2,7,1899.10410958904,-6,21,0
1899,2,8,1899.10684931507,-1,17,0
1899,2,9,1899.1095890411,9,39,0
1899,2,10,1899.11232876712,-2,12,0.05
1899,2,11,1899.11506849315,-10,1,0.07
1899,2,12,1899.11780821918,-14,18,0
1899,2,13,1899.12054794521,8,43,0
1899,2,14,1899.12328767123,25,37,0
1899,2,15,1899.12602739726,22,50,0
1899,2,16,1899.12876712329,29,41,0
1899,2,17,1899.13150684931,20,44,0
1899,2,18,1899.13424657534,26,43,0
1899,2,19,1899.13698630137,26,55,0
1899,2,20,1899.1397260274,35,53,0.05
1899,2,21,1899.14246575342,26,39,0.02
1899,2,22,1899.14520547945,4,15,0.07
1899,2,23,1899.14794520548,-5,19,0
1899,2,24,1899.15068493151,8,35,0
1899,2,25,1899.15342465753,22,33,0.42
1899,2,26,1899.15616438356,13,38,0
1899,2,27,1899.15890410959,8,50,0
1899,2,28,1899.16164383562,29,47,0
1899,2,29,1899.16438356164,NA,NA,NA
1899,3,1,1899.16438356164,37,53,0.05
1899,3,2,1899.16712328767,35,45,0
1899,3,3,1899.1698630137,26,41,0.22
1899,3,4,1899.17260273973,19,37,0
1899,3,5,1899.17534246575,16,31,0.13
1899,3,6,1899.17808219178,11,52,0
1899,3,7,1899.18082191781,35,62,0
1899,3,8,1899.18356164384,48,68,0
1899,3,9,1899.18630136986,37,57,0
1899,3,10,1899.18904109589,23,49,0.26
1899,3,11,1899.19178082192,11,36,0
1899,3,12,1899.19452054795,22,43,0
1899,3,13,1899.19726027397,21,42,0
1899,3,14,1899.2,29,40,0
1899,3,15,1899.20273972603,15,36,0
1899,3,16,1899.20547945205,27,62,0
1899,3,17,1899.20821917808,22,52,0.07
1899,3,18,1899.21095890411,15,51,0
1899,3,19,1899.21369863014,27,60,0
1899,3,20,1899.21643835616,25,55,0
1899,3,21,1899.21917808219,33,52,0.01
1899,3,22,1899.22191780822,26,49,0
1899,3,23,1899.22465753425,23,57,0
1899,3,24,1899.22739726027,37,65,0
1899,3,25,1899.2301369863,26,56,0
1899,3,26,1899.23287671233,9,27,1.95
1899,3,27,1899.23561643836,-5,25,0
1899,3,28,1899.23835616438,5,44,0
1899,3,29,1899.24109589041,20,43,0
1899,3,30,1899.24383561644,15,32,0.1
1899,3,31,1899.24657534247,1,21,0
1899,4,1,1899.24931506849,13,32,0
1899,4,2,1899.25205479452,21,55,0
1899,4,3,1899.25479452055,24,45,0.25
1899,4,4,1899.25753424658,29,49,0
1899,4,5,1899.2602739726,30,46,0.23
1899,4,6,1899.26301369863,22,51,0
1899,4,7,1899.26575342466,32,50,0
1899,4,8,1899.26849315068,27,56,0
1899,4,9,1899.27123287671,40,73,0
1899,4,10,1899.27397260274,55,72,0
1899,4,11,1899.27671232877,45,72,0
1899,4,12,1899.27945205479,47,78,0
1899,4,13,1899.28219178082,50,69,0
1899,4,14,1899.28493150685,36,66,0
1899,4,15,1899.28767123288,34,64,0
1899,4,16,1899.2904109589,41,77,0
1899,4,17,1899.29315068493,38,68,0
1899,4,18,1899.29589041096,35,69,0
1899,4,19,1899.29863013699,37,68,0
1899,4,20,1899.30136986301,26,53,0
1899,4,21,1899.30410958904,32,65,0
1899,4,22,1899.30684931507,40,72,0
1899,4,23,1899.3095890411,41,75,0
1899,4,24,1899.31232876712,41,68,0
1899,4,25,1899.31506849315,49,75,0
1899,4,26,1899.31780821918,49,71,0
1899,4,27,1899.32054794521,42,64,0
1899,4,28,1899.32328767123,32,62,0.4
1899,4,29,1899.32602739726,31,51,0
1899,4,30,1899.32876712329,33,58,0.25
1899,5,1,1899.33150684932,41,76,0.18
1899,5,2,1899.33424657534,33,69,0
1899,5,3,1899.33698630137,29,30,0
1899,5,4,1899.3397260274,30,58,0
1899,5,5,1899.34246575342,40,66,0
1899,5,6,1899.34520547945,39,66,0
1899,5,7,1899.34794520548,42,57,0.25
1899,5,8,1899.35068493151,38,53,0.02
1899,5,9,1899.35342465753,43,73,0
1899,5,10,1899.35616438356,41,72,0
1899,5,11,1899.35890410959,49,80,0
1899,5,12,1899.36164383562,46,76,0
1899,5,13,1899.36438356164,39,82,0
1899,5,14,1899.36712328767,56,76,0
1899,5,15,1899.3698630137,46,80,0
1899,5,16,1899.37260273973,45,71,0
1899,5,17,1899.37534246575,39,70,0
1899,5,18,1899.37808219178,42,77,0
1899,5,19,1899.38082191781,43,71,0
1899,5,20,1899.38356164384,44,62,0
1899,5,21,1899.38630136986,40,54,0
1899,5,22,1899.38904109589,40,66,0
1899,5,23,1899.39178082192,44,76,0
1899,5,24,1899.39452054795,47,81,0
1899,5,25,1899.39726027397,56,80,0
1899,5,26,1899.4,56,76,0.05
1899,5,27,1899.40273972603,52,69,0.03
1899,5,28,1899.40547945205,43,70,0
1899,5,29,1899.40821917808,46,76,0
1899,5,30,1899.41095890411,53,76,0
1899,5,31,1899.41369863014,46,71,0
1899,6,1,1899.41643835616,47,70,0
1899,6,2,1899.41917808219,54,69,0
1899,6,3,1899.42191780822,44,67,0
1899,6,4,1899.42465753425,50,76,0
1899,6,5,1899.42739726027,49,83,0
1899,6,6,1899.4301369863,48,75,0.16
1899,6,7,1899.43287671233,43,77,0
1899,6,8,1899.43561643836,45,65,0.11
1899,6,9,1899.43835616438,48,67,0.31
1899,6,10,1899.44109589041,49,81,0
1899,6,11,1899.44383561644,55,86,0
1899,6,12,1899.44657534247,54,80,0
1899,6,13,1899.44931506849,53,66,0
1899,6,14,1899.45205479452,43,68,0
1899,6,15,1899.45479452055,46,75,0
1899,6,16,1899.45753424658,54,78,0
1899,6,17,1899.4602739726,58,88,0
1899,6,18,1899.46301369863,60,94,0
1899,6,19,1899.46575342466,71,95,0
1899,6,20,1899.46849315068,60,86,0
1899,6,21,1899.47123287671,59,78,0
1899,6,22,1899.47397260274,51,71,0
1899,6,23,1899.47671232877,51,81,0
1899,6,24,1899.47945205479,51,76,0
1899,6,25,1899.48219178082,49,85,0
1899,6,26,1899.48493150685,57,84,0
1899,6,27,1899.48767123288,57,84,0
1899,6,28,1899.4904109589,62,88,0
1899,6,29,1899.49315068493,60,90,0
1899,6,30,1899.49589041096,58,90,0
1899,7,1,1899.49863013699,55,80,0.11
1899,7,2,1899.50136986301,54,75,0
1899,7,3,1899.50410958904,53,76,0.23
1899,7,4,1899.50684931507,49,86,0.06
1899,7,5,1899.5095890411,59,91,0
1899,7,6,1899.51232876712,59,79,0
1899,7,7,1899.51506849315,54,85,0
1899,7,8,1899.51780821918,54,85,0
1899,7,9,1899.52054794521,54,85,0
1899,7,10,1899.52328767123,62,86,0
1899,7,11,1899.52602739726,64,87,0
1899,7,12,1899.52876712329,61,79,0.11
1899,7,13,1899.53150684932,58,75,0.06
1899,7,14,1899.53424657534,55,77,0.17
1899,7,15,1899.53698630137,55,75,0.11
1899,7,16,1899.5397260274,51,71,0.3
1899,7,17,1899.54246575342,52,77,0
1899,7,18,1899.54520547945,56,69,0
1899,7,19,1899.54794520548,58,79,0
1899,7,20,1899.55068493151,61,82,0
1899,7,21,1899.55342465753,64,88,0
1899,7,22,1899.55616438356,57,87,0
1899,7,23,1899.55890410959,64,80,0
1899,7,24,1899.56164383562,59,86,0
1899,7,25,1899.56438356164,65,91,0
1899,7,26,1899.56712328767,63,81,0.02
1899,7,27,1899.5698630137,56,85,0
1899,7,28,1899.57260273973,56,75,0.01
1899,7,29,1899.57534246575,51,70,0.98
1899,7,30,1899.57808219178,52,89,0.03
1899,7,31,1899.58082191781,64,73,0
1899,8,1,1899.58356164384,57,85,0.02
1899,8,2,1899.58630136986,59,83,0
1899,8,3,1899.58904109589,60,72,0.21
1899,8,4,1899.59178082192,57,69,0.76
1899,8,5,1899.59452054795,53,82,0.3
1899,8,6,1899.59726027397,55,79,0
1899,8,7,1899.6,59,86,0
1899,8,8,1899.60273972603,61,85,0
1899,8,9,1899.60547945205,60,86,0
1899,8,10,1899.60821917808,58,86,0
1899,8,11,1899.61095890411,58,84,0
1899,8,12,1899.61369863014,59,87,0
1899,8,13,1899.61643835616,57,79,0.01
1899,8,14,1899.61917808219,53,84,0
1899,8,15,1899.62191780822,57,88,0
1899,8,16,1899.62465753425,61,81,0.28
1899,8,17,1899.62739726027,54,80,0.03
1899,8,18,1899.6301369863,55,82,0
1899,8,19,1899.63287671233,62,82,0
1899,8,20,1899.63561643836,54,81,0
1899,8,21,1899.63835616438,58,92,0
1899,8,22,1899.64109589041,63,83,0
1899,8,23,1899.64383561644,50,77,0
1899,8,24,1899.64657534247,49,80,0
1899,8,25,1899.64931506849,58,90,0
1899,8,26,1899.65205479452,62,88,0
1899,8,27,1899.65479452055,60,89,0
1899,8,28,1899.65753424658,70,89,0
1899,8,29,1899.6602739726,60,84,0.04
1899,8,30,1899.66301369863,60,77,0.16
1899,8,31,1899.66575342466,53,84,0
1899,9,1,1899.66849315068,62,93,0
1899,9,2,1899.67123287671,58,78,0
1899,9,3,1899.67397260274,55,89,0
1899,9,4,1899.67671232877,64,88,0
1899,9,5,1899.67945205479,59,91,0
1899,9,6,1899.68219178082,67,91,0
1899,9,7,1899.68493150685,47,77,0
1899,9,8,1899.68767123288,50,70,0.04
1899,9,9,1899.6904109589,56,72,0
1899,9,10,1899.69315068493,56,79,0
1899,9,11,1899.69589041096,62,85,0
1899,9,12,1899.69863013699,60,77,0
1899,9,13,1899.70136986301,65,85,0
1899,9,14,1899.70410958904,59,74,0
1899,9,15,1899.70684931507,51,71,0
1899,9,16,1899.7095890411,44,64,0.11
1899,9,17,1899.71232876712,44,76,0
1899,9,18,1899.71506849315,46,69,0
1899,9,19,1899.71780821918,44,67,0
1899,9,20,1899.72054794521,43,75,0
1899,9,21,1899.72328767123,53,82,0
1899,9,22,1899.72602739726,58,81,0
1899,9,23,1899.72876712329,63,80,0
1899,9,24,1899.73150684932,55,75,0
1899,9,25,1899.73424657534,50,75,0
1899,9,26,1899.73698630137,50,81,0
1899,9,27,1899.7397260274,57,84,0
1899,9,28,1899.74246575342,40,61,0
1899,9,29,1899.74520547945,43,75,0
1899,9,30,1899.74794520548,47,85,0
1899,10,1,1899.75068493151,60,87,0
1899,10,2,1899.75342465753,42,70,0
1899,10,3,1899.75616438356,38,58,0
1899,10,4,1899.75890410959,36,61,0
1899,10,5,1899.76164383562,44,71,0
1899,10,6,1899.76438356164,53,78,0
1899,10,7,1899.76712328767,52,67,0
1899,10,8,1899.7698630137,40,64,0
1899,10,9,1899.77260273973,37,56,0
1899,10,10,1899.77534246575,32,42,0.34
1899,10,11,1899.77808219178,39,51,0
1899,10,12,1899.78082191781,44,61,0
1899,10,13,1899.78356164384,33,53,0.37
1899,10,14,1899.78630136986,32,41,0.36
1899,10,15,1899.78904109589,32,48,0.16
1899,10,16,1899.79178082192,29,49,0
1899,10,17,1899.79452054795,35,59,0
1899,10,18,1899.79726027397,31,60,0
1899,10,19,1899.8,46,68,0
1899,10,20,1899.80273972603,40,77,0
1899,10,21,1899.80547945205,45,70,0
1899,10,22,1899.80821917808,49,73,0
1899,10,23,1899.81095890411,50,73,0
1899,10,24,1899.81369863014,40,62,0
1899,10,25,1899.81643835616,32,46,0.45
1899,10,26,1899.81917808219,32,50,0.2
1899,10,27,1899.82191780822,30,58,0
1899,10,28,1899.82465753425,37,62,0
1899,10,29,1899.82739726027,41,65,0
1899,10,30,1899.8301369863,49,69,0
1899,10,31,1899.83287671233,39,55,0.06
1899,11,1,1899.83561643836,25,47,0
1899,11,2,1899.83835616438,26,53,0
1899,11,3,1899.84109589041,35,54,0
1899,11,4,1899.84383561644,42,59,0
1899,11,5,1899.84657534247,40,64,0
1899,11,6,1899.84931506849,40,60,0
1899,11,7,1899.85205479452,33,60,0
1899,11,8,1899.85479452055,41,66,0
1899,11,9,1899.85753424658,43,68,0
1899,11,10,1899.8602739726,45,61,0
1899,11,11,1899.86301369863,34,66,0
1899,11,12,1899.86575342466,38,61,0
1899,11,13,1899.86849315069,40,68,0
1899,11,14,1899.87123287671,42,69,0
1899,11,15,1899.87397260274,47,61,0
1899,11,16,1899.87671232877,43,61,0
1899,11,17,1899.87945205479,44,56,0
1899,11,18,1899.88219178082,32,54,0
1899,11,19,1899.88493150685,33,56,0
1899,11,20,1899.88767123288,36,53,0
1899,11,21,1899.8904109589,36,53,0
1899,11,22,1899.89315068493,21,47,0
1899,11,23,1899.89589041096,33,44,0
1899,11,24,1899.89863013699,32,52,0
1899,11,25,1899.90136986301,32,53,0
1899,11,26,1899.90410958904,32,55,0
1899,11,27,1899.90684931507,33,61,0
1899,11,28,1899.9095890411,44,64,0
1899,11,29,1899.91232876712,44,76,0
1899,11,30,1899.91506849315,40,55,0
1899,12,1,1899.91780821918,42,60,0
1899,12,2,1899.92054794521,30,50,0
1899,12,3,1899.92328767123,18,45,0.01
1899,12,4,1899.92602739726,18,39,0
1899,12,5,1899.92876712329,22,50,0
1899,12,6,1899.93150684932,34,48,0
1899,12,7,1899.93424657534,25,49,0
1899,12,8,1899.93698630137,26,58,0
1899,12,9,1899.9397260274,25,43,0.38
1899,12,10,1899.94246575342,18,35,0.09
1899,12,11,1899.94520547945,12,47,0
1899,12,12,1899.94794520548,24,41,0
1899,12,13,1899.95068493151,14,28,0.4
1899,12,14,1899.95342465753,19,32,0
1899,12,15,1899.95616438356,6,47,0
1899,12,16,1899.95890410959,39,51,0
1899,12,17,1899.96164383562,25,47,0
1899,12,18,1899.96438356164,20,32,0.08
1899,12,19,1899.96712328767,18,39,0
1899,12,20,1899.9698630137,21,45,0
1899,12,21,1899.97260273973,25,48,0
1899,12,22,1899.97534246575,29,50,0
1899,12,23,1899.97808219178,33,55,0
1899,12,24,1899.98082191781,35,60,0
1899,12,25,1899.98356164384,47,59,0
1899,12,26,1899.98630136986,32,55,0
1899,12,27,1899.98904109589,22,50,0
1899,12,28,1899.99178082192,23,43,0
1899,12,29,1899.99452054795,23,56,0
1899,12,30,1899.99726027397,24,48,0
1899,12,31,1900,25,50,0
1900,1,1,1900.00273224044,18,40,0
1900,1,2,1900.00546448087,20,47,0
1900,1,3,1900.00819672131,31,57,0
1900,1,4,1900.01092896175,33,47,0
1900,1,5,1900.01366120219,29,53,0
1900,1,6,1900.01639344262,31,55,0
1900,1,7,1900.01912568306,29,49,0
1900,1,8,1900.0218579235,26,53,0
1900,1,9,1900.02459016393,30,46,0
1900,1,10,1900.02732240437,27,50,0
1900,1,11,1900.03005464481,20,50,0
1900,1,12,1900.03278688525,30,54,0
1900,1,13,1900.03551912568,41,62,0
1900,1,14,1900.03825136612,52,63,0
1900,1,15,1900.04098360656,30,59,0.2
1900,1,16,1900.04371584699,23,32,0.05
1900,1,17,1900.04644808743,25,44,0
1900,1,18,1900.04918032787,28,52,0
1900,1,19,1900.05191256831,38,60,0
1900,1,20,1900.05464480874,39,54,0
1900,1,21,1900.05737704918,29,51,0
1900,1,22,1900.06010928962,32,58,0
1900,1,23,1900.06284153005,30,60,0
1900,1,24,1900.06557377049,30,55,0
1900,1,25,1900.06830601093,11,42,0
1900,1,26,1900.07103825137,10,40,0
1900,1,27,1900.0737704918,12,28,0
1900,1,28,1900.07650273224,1,21,0.11
1900,1,29,1900.07923497268,10,45,0.04
1900,1,30,1900.08196721311,12,46,0
1900,1,31,1900.08469945355,19,45,0
1900,2,1,1900.08743169399,29,53,0
1900,2,2,1900.09016393443,32,56,0
1900,2,3,1900.09289617486,32,51,0
1900,2,4,1900.0956284153,25,49,0
1900,2,5,1900.09836065574,25,45,0
1900,2,6,1900.10109289617,32,55,0
1900,2,7,1900.10382513661,6,28,0.18
1900,2,8,1900.10655737705,-5,35,0
1900,2,9,1900.10928961749,25,47,0
1900,2,10,1900.11202185792,22,48,0
1900,2,11,1900.11475409836,33,54,0
1900,2,12,1900.1174863388,9,36,0.42
1900,2,13,1900.12021857923,9,25,0
1900,2,14,1900.12295081967,-1,14,0.38
1900,2,15,1900.12568306011,-4,10,0
1900,2,16,1900.12841530055,-11,20,0
1900,2,17,1900.13114754098,-1,40,0
1900,2,18,1900.13387978142,28,64,0
1900,2,19,1900.13661202186,28,49,0
1900,2,20,1900.1393442623,24,50,0
1900,2,21,1900.14207650273,27,47,0
1900,2,22,1900.14480874317,35,60,0
1900,2,23,1900.14754098361,25,40,0
1900,2,24,1900.15027322404,20,48,0
1900,2,25,1900.15300546448,33,53,0
1900,2,26,1900.15573770492,23,36,0.03
1900,2,27,1900.15846994536,22,40,0.05
1900,2,28,1900.16120218579,17,55,0
1900,2,29,1900.16393442623,NA,NA,NA
1900,3,1,1900.16666666667,40,58,0
1900,3,2,1900.1693989071,28,50,0
1900,3,3,1900.17213114754,32,63,0
1900,3,4,1900.17486338798,26,32,0
1900,3,5,1900.17759562842,24,40,0.03
1900,3,6,1900.18032786885,21,44,0
1900,3,7,1900.18306010929,29,55,0
1900,3,8,1900.18579234973,33,67,0
1900,3,9,1900.18852459016,40,64,0
1900,3,10,1900.1912568306,42,79,0
1900,3,11,1900.19398907104,47,78,0
1900,3,12,1900.19672131148,46,74,0
1900,3,13,1900.19945355191,38,63,0
1900,3,14,1900.20218579235,26,49,0.17
1900,3,15,1900.20491803279,22,38,0.01
1900,3,16,1900.20765027322,18,32,0.05
1900,3,17,1900.21038251366,20,50,0
1900,3,18,1900.2131147541,27,59,0
1900,3,19,1900.21584699454,27,60,0
1900,3,20,1900.21857923497,24,50,0.04
1900,3,21,1900.22131147541,29,55,0
1900,3,22,1900.22404371585,37,63,0
1900,3,23,1900.22677595628,33,67,0
1900,3,24,1900.22950819672,31,58,0
1900,3,25,1900.23224043716,30,60,0
1900,3,26,1900.2349726776,40,70,0.13
1900,3,27,1900.23770491803,30,55,0.32
1900,3,28,1900.24043715847,18,40,0
1900,3,29,1900.24316939891,24,45,0
1900,3,30,1900.24590163934,21,47,0
1900,3,31,1900.24863387978,30,62,0
1900,4,1,1900.25136612022,38,71,0
1900,4,2,1900.25409836066,50,72,0
1900,4,3,1900.25683060109,47,68,0
1900,4,4,1900.25956284153,32,48,0.9
1900,4,5,1900.26229508197,31,45,0.22
1900,4,6,1900.2650273224,29,47,0.05
1900,4,7,1900.26775956284,33,59,0.37
1900,4,8,1900.27049180328,45,57,0
1900,4,9,1900.27322404372,35,48,0.52
1900,4,10,1900.27595628415,23,38,1.2
1900,4,11,1900.27868852459,10,37,0
1900,4,12,1900.28142076503,22,43,0
1900,4,13,1900.28415300546,29,50,0
1900,4,14,1900.2868852459,36,52,0.01
1900,4,15,1900.28961748634,32,47,2.22
1900,4,16,1900.29234972678,34,49,0.58
1900,4,17,1900.29508196721,32,46,0.18
1900,4,18,1900.29781420765,26,60,0.25
1900,4,19,1900.30054644809,43,66,0
1900,4,20,1900.30327868852,47,77,0
1900,4,21,1900.30601092896,43,70,0
1900,4,22,1900.3087431694,42,63,0
1900,4,23,1900.31147540984,35,57,0
1900,4,24,1900.31420765027,37,60,0
1900,4,25,1900.31693989071,38,61,0.38
1900,4,26,1900.31967213115,38,64,0
1900,4,27,1900.32240437158,46,68,0.01
1900,4,28,1900.32513661202,45,61,0.15
1900,4,29,1900.32786885246,33,55,1.82
1900,4,30,1900.3306010929,31,42,0.31
1900,5,1,1900.33333333333,32,59,0
1900,5,2,1900.33606557377,40,54,0.05
1900,5,3,1900.33879781421,40,69,0
1900,5,4,1900.34153005464,53,77,0
1900,5,5,1900.34426229508,53,73,0
1900,5,6,1900.34699453552,46,70,0.01
1900,5,7,1900.34972677596,46,70,0
1900,5,8,1900.35245901639,48,72,0
1900,5,9,1900.35519125683,50,76,0
1900,5,10,1900.35792349727,55,83,0
1900,5,11,1900.3606557377,55,80,0
1900,5,12,1900.36338797814,52,70,0
1900,5,13,1900.36612021858,45,70,0
1900,5,14,1900.36885245902,43,62,0.12
1900,5,15,1900.37158469945,44,63,0
1900,5,16,1900.37431693989,45,72,0.02
1900,5,17,1900.37704918033,46,68,0.11
1900,5,18,1900.37978142077,39,58,0.16
1900,5,19,1900.3825136612,40,60,0.06
1900,5,20,1900.38524590164,44,55,1.2
1900,5,21,1900.38797814208,44,64,0
1900,5,22,1900.39071038251,50,75,0.02
1900,5,23,1900.39344262295,51,70,0
1900,5,24,1900.39617486339,47,77,0
1900,5,25,1900.39890710383,56,76,0
1900,5,26,1900.40163934426,55,80,0
1900,5,27,1900.4043715847,56,88,0.08
1900,5,28,1900.40710382514,53,80,0
1900,5,29,1900.40983606557,62,77,0.01
1900,5,30,1900.41256830601,50,81,0
1900,5,31,1900.41530054645,52,83,0
1900,6,1,1900.41803278689,52,73,0
1900,6,2,1900.42076502732,51,78,0
1900,6,3,1900.42349726776,52,76,0.22
1900,6,4,1900.4262295082,52,71,0.04
1900,6,5,1900.42896174863,54,78,0
1900,6,6,1900.43169398907,54,85,0
1900,6,7,1900.43442622951,60,78,0
1900,6,8,1900.43715846995,53,85,0
1900,6,9,1900.43989071038,65,83,0
1900,6,10,1900.44262295082,46,74,0.15
1900,6,11,1900.44535519126,44,73,0.01
1900,6,12,1900.44808743169,50,78,0
1900,6,13,1900.45081967213,51,75,0.01
1900,6,14,1900.45355191257,52,82,0.04
1900,6,15,1900.45628415301,51,83,0
1900,6,16,1900.45901639344,54,85,0
1900,6,17,1900.46174863388,58,80,0
1900,6,18,1900.46448087432,47,81,0.02
1900,6,19,1900.46721311475,54,82,0
1900,6,20,1900.46994535519,64,87,0
